Vds	Gm_Vgs=0.15V	Gm_Vgs=0.3V	Gm_Vgs=0.45V	Gm_Vgs=0.6V	Gm_Vgs=0.75V	Gm_Vgs=0.9V
0.095	5.6546e-09	6.179e-09	6.9892e-09	7.31e-09	7.6564e-09	7.4461e-09
0.1	5.7415e-09	6.1373e-09	6.9116e-09	7.1556e-09	7.3319e-09	7.4103e-09
0.105	5.4307e-09	6.1871e-09	6.9115e-09	7.3085e-09	7.1699e-09	7.3219e-09
0.11	5.2795e-09	6.0624e-09	6.8289e-09	7.1791e-09	7.1441e-09	7.1858e-09
0.115	5.2152e-09	5.9961e-09	6.5944e-09	6.9146e-09	6.9633e-09	7.1187e-09
0.12	4.877e-09	5.8924e-09	6.4993e-09	6.9226e-09	6.9303e-09	6.9506e-09
0.125	4.687e-09	5.6341e-09	6.5119e-09	6.7721e-09	7.059e-09	6.7031e-09
0.13	4.9147e-09	5.6704e-09	6.2902e-09	6.4481e-09	6.9754e-09	6.8871e-09
0.135	5.1182e-09	5.8363e-09	6.11e-09	6.4896e-09	6.7707e-09	7.1046e-09
0.14	5.3134e-09	5.7234e-09	6.2297e-09	6.643e-09	6.5902e-09	6.8679e-09
0.145	5.518e-09	5.731e-09	6.2684e-09	6.5177e-09	6.458e-09	7.0081e-09
0.15	5.4202e-09	5.8474e-09	6.1347e-09	6.5549e-09	6.4307e-09	7.4024e-09
0.155	5.2048e-09	5.6441e-09	6.3437e-09	6.7114e-09	6.5131e-09	6.9285e-09
0.16	5.0608e-09	5.4738e-09	6.487e-09	6.4911e-09	6.6971e-09	6.3577e-09
0.165	4.8618e-09	5.7085e-09	6.1264e-09	6.3916e-09	6.7908e-09	6.9324e-09
0.17	4.7499e-09	5.8138e-09	6.028e-09	6.5763e-09	6.7077e-09	7.3974e-09
0.175	4.949e-09	5.6107e-09	6.1119e-09	6.4427e-09	6.9688e-09	6.9245e-09
0.18	5.0461e-09	6.109e-09	5.783e-09	6.0424e-09	7.1875e-09	6.8588e-09
0.185	4.9992e-09	6.7168e-09	5.6702e-09	5.9968e-09	6.8519e-09	7.2285e-09
0.19	5.0988e-09	6.151e-09	6.0533e-09	6.1654e-09	6.7592e-09	6.8816e-09
0.195	5.2652e-09	5.6742e-09	6.1612e-09	6.0858e-09	6.8113e-09	6.2562e-09
0.2	5.4421e-09	5.9501e-09	6.2023e-09	6.1706e-09	6.3441e-09	6.3148e-09
0.205	5.5089e-09	5.4921e-09	6.7389e-09	6.5965e-09	6.1498e-09	6.5019e-09
0.21	5.4695e-09	4.9322e-09	7.1289e-09	6.7401e-09	6.6128e-09	6.3825e-09
0.215	5.5196e-09	5.6047e-09	6.8726e-09	6.5068e-09	6.7528e-09	6.4359e-09
0.22	5.5818e-09	6.0149e-09	6.4951e-09	6.5047e-09	6.6231e-09	6.8306e-09
0.225	5.4604e-09	5.8264e-09	6.3884e-09	6.5873e-09	6.6846e-09	7.1058e-09
0.23	5.5077e-09	6.1678e-09	6.0806e-09	6.4857e-09	6.6177e-09	7.0577e-09
0.235	5.835e-09	6.4278e-09	5.5812e-09	6.5491e-09	6.3976e-09	7.0108e-09
0.24	5.9758e-09	6.2265e-09	5.6286e-09	6.5209e-09	6.4888e-09	6.8063e-09
0.245	5.9402e-09	6.3086e-09	6.0683e-09	6.3974e-09	6.8179e-09	6.5202e-09
0.25	6.011e-09	6.46389999999999e-09	6.25709999999999e-09	6.7022e-09	6.89889999999999e-09	6.66729999999999e-09
0.255	6.0775e-09	6.387e-09	6.37259999999999e-09	7.73789999999999e-09	6.8537e-09	7.00689999999999e-09
0.26	6.10109999999999e-09	6.55649999999999e-09	6.88099999999999e-09	8.44629999999999e-09	6.95e-09	7.16629999999999e-09
0.265	6.21309999999999e-09	6.60869999999999e-09	7.343e-09	7.86489999999999e-09	7.0635e-09	7.18639999999999e-09
0.27	6.371e-09	6.3981e-09	7.1639e-09	7.2658e-09	6.9974e-09	7.2947e-09
0.275	6.40350000000001e-09	6.35910000000001e-09	6.81700000000001e-09	7.04540000000001e-09	7.00530000000001e-09	7.55490000000001e-09
0.28	6.46940000000001e-09	6.29020000000001e-09	6.75460000000001e-09	6.25510000000001e-09	7.29010000000001e-09	8.09840000000001e-09
0.285	6.73750000000001e-09	6.18430000000001e-09	6.61460000000001e-09	5.58460000000001e-09	7.39220000000001e-09	8.57420000000001e-09
0.29	6.94950000000001e-09	6.30940000000001e-09	6.40270000000001e-09	6.11720000000001e-09	7.20940000000001e-09	8.58250000000001e-09
0.295	6.9518e-09	6.4588e-09	6.5694e-09	6.7043e-09	7.3333e-09	8.3517e-09
0.3	6.98679999999999e-09	6.67089999999999e-09	6.9755e-09	6.98639999999999e-09	7.59239999999999e-09	7.925e-09
0.305	7.04439999999999e-09	7.1782e-09	7.23799999999999e-09	7.26589999999999e-09	7.49619999999999e-09	7.37229999999999e-09
0.31	6.82229999999999e-09	7.28479999999999e-09	7.27359999999999e-09	7.41889999999999e-09	7.62159999999999e-09	6.86409999999999e-09
0.315	6.41999999999999e-09	6.92199999999999e-09	7.37339999999999e-09	7.78969999999999e-09	8.10079999999999e-09	7.05079999999999e-09
0.32	6.47599999999999e-09	6.8227e-09	7.61809999999999e-09	8.04119999999999e-09	8.1505e-09	7.65979999999999e-09
0.325	7.06799999999999e-09	6.8255e-09	7.57369999999999e-09	8.14429999999999e-09	7.7932e-09	7.82169999999999e-09
0.33	7.315e-09	6.831e-09	7.5244e-09	7.8819e-09	7.6935e-09	7.7639e-09
0.335	7.46700000000001e-09	7.28200000000002e-09	7.80080000000001e-09	7.26750000000001e-09	7.79810000000001e-09	8.18240000000001e-09
0.34	8.06400000000001e-09	8.03600000000002e-09	7.86000000000001e-09	7.49770000000001e-09	7.73560000000001e-09	8.55220000000001e-09
0.345	8.54900000000001e-09	8.48000000000001e-09	7.70300000000001e-09	8.371e-09	7.72370000000001e-09	8.36720000000001e-09
0.35	8.37400000000001e-09	8.50200000000001e-09	7.84600000000001e-09	8.386e-09	8.17700000000001e-09	8.47330000000001e-09
0.355	8.132e-09	8.205e-09	7.945e-09	8.539e-09	8.816e-09	8.6546e-09
0.36	8.36899999999999e-09	7.87199999999999e-09	8.39299999999999e-09	9.45199999999999e-09	8.85999999999999e-09	8.43539999999999e-09
0.365	8.53799999999999e-09	7.82699999999999e-09	9.34399999999999e-09	9.213e-09	8.54e-09	8.56499999999999e-09
0.37	8.22899999999999e-09	8.21599999999999e-09	9.329e-09	8.38999999999999e-09	8.55799999999999e-09	9.18399999999999e-09
0.375	8.246e-09	8.75399999999999e-09	8.783e-09	8.43199999999999e-09	8.70899999999999e-09	9.62299999999999e-09
0.38	9.00299999999999e-09	8.868e-09	8.781e-09	8.62499999999999e-09	8.30999999999999e-09	9.66399999999999e-09
0.385	9.11299999999999e-09	8.914e-09	8.49399999999999e-09	8.58999999999999e-09	8.14499999999999e-09	9.58099999999999e-09
0.39	8.847e-09	9.18999999999999e-09	7.87499999999999e-09	8.92199999999999e-09	8.88099999999999e-09	9.63899999999999e-09
0.395	9.27100000000001e-09	9.413e-09	8.093e-09	9.152e-09	9.388e-09	9.711e-09
0.4	9.64100000000001e-09	9.56000000000001e-09	9.01700000000001e-09	8.83700000000001e-09	9.59600000000002e-09	9.74100000000002e-09
0.405	9.72200000000001e-09	9.62500000000002e-09	9.69500000000001e-09	8.85500000000001e-09	1.0316e-08	1.0029e-08
0.41	1.0091e-08	9.84100000000001e-09	9.63200000000001e-09	9.20100000000001e-09	1.0817e-08	1.0459e-08
0.415	1.0348e-08	1.0082e-08	9.54600000000001e-09	9.33100000000001e-09	1.0522e-08	1.0595e-08
0.42	9.98899999999999e-09	9.89700000000001e-09	1.0148e-08	9.59e-09	1.0398e-08	1.0421e-08
0.425	9.84199999999999e-09	9.809e-09	1.0398e-08	1.017e-08	1.0425e-08	1.0202e-08
0.43	1.0098e-08	1.0201e-08	9.93199999999999e-09	1.0344e-08	9.849e-09	1.0482e-08
0.435	9.955e-09	1.0311e-08	1.0044e-08	9.99599999999999e-09	9.73699999999999e-09	1.1026e-08
0.44	9.841e-09	1.0176e-08	1.0709e-08	1.0005e-08	1.0657e-08	1.101e-08
0.445	1.0558e-08	1.0511e-08	1.0775e-08	1.0466e-08	1.0992e-08	1.0939e-08
0.45	1.1267e-08	1.0853e-08	1.0658e-08	1.0703e-08	1.0754e-08	1.1449e-08
0.455	1.1209e-08	1.0963e-08	1.1185e-08	1.1106e-08	1.1264e-08	1.1798e-08
0.46	1.1267e-08	1.1624e-08	1.1576e-08	1.1969e-08	1.1729e-08	1.1588e-08
0.465	1.1508e-08	1.2415e-08	1.14e-08	1.226e-08	1.1507e-08	1.1397e-08
0.47	1.1414e-08	1.2285e-08	1.1676e-08	1.2029e-08	1.1844e-08	1.1273e-08
0.475	1.1427e-08	1.221e-08	1.2181e-08	1.1976e-08	1.258e-08	1.1303e-08
0.48	1.1854e-08	1.3024e-08	1.2198e-08	1.1802e-08	1.2663e-08	1.1751e-08
0.485	1.2388e-08	1.3069e-08	1.2458e-08	1.1648e-08	1.2429e-08	1.2391e-08
0.49	1.2666e-08	1.2323e-08	1.3176e-08	1.215e-08	1.2395e-08	1.3048e-08
0.495	1.3032e-08	1.267e-08	1.3363e-08	1.2586e-08	1.2347e-08	1.3627e-08
0.5	1.3843e-08	1.3188e-08	1.3003e-08	1.2613e-08	1.2251e-08	1.3389e-08
0.505	1.4319e-08	1.2853e-08	1.3128e-08	1.2813e-08	1.2375e-08	1.2594e-08
0.51	1.4505e-08	1.3083e-08	1.348e-08	1.3017e-08	1.3084e-08	1.2478e-08
0.515	1.4941e-08	1.3904e-08	1.351e-08	1.3282e-08	1.4005e-08	1.3301e-08
0.52	1.4658e-08	1.3994e-08	1.3357e-08	1.3779e-08	1.415e-08	1.4369e-08
0.525	1.4157e-08	1.3944e-08	1.3171e-08	1.4121e-08	1.3749e-08	1.5671e-08
0.53	1.455e-08	1.448e-08	1.3179e-08	1.4363e-08	1.384e-08	1.6536e-08
0.535	1.444e-08	1.4466e-08	1.3774e-08	1.4642e-08	1.4063e-08	1.5932e-08
0.54	1.42e-08	1.3962e-08	1.4336e-08	1.4415e-08	1.3415e-08	1.5112e-08
0.545	1.5056e-08	1.4452e-08	1.3915e-08	1.4254e-08	1.3295e-08	1.4589e-08
0.55	1.5514e-08	1.4619e-08	1.4191e-08	1.4811e-08	1.4364e-08	1.4093e-08
0.555	1.53920000000001e-08	1.41950000000001e-08	1.55630000000001e-08	1.51390000000001e-08	1.51480000000001e-08	1.50120000000001e-08
0.56	1.56660000000001e-08	1.51600000000001e-08	1.57940000000001e-08	1.5329e-08	1.53940000000001e-08	1.68860000000001e-08
0.565	1.62200000000001e-08	1.55470000000001e-08	1.54320000000001e-08	1.58520000000001e-08	1.58030000000001e-08	1.68830000000001e-08
0.57	1.66060000000001e-08	1.47520000000001e-08	1.62410000000001e-08	1.61380000000001e-08	1.63800000000001e-08	1.59490000000001e-08
0.575	1.6651e-08	1.5826e-08	1.6989e-08	1.6447e-08	1.691e-08	1.5531e-08
0.58	1.6348e-08	1.7185e-08	1.6848e-08	1.6675e-08	1.6729e-08	1.4979e-08
0.585	1.5623e-08	1.6929e-08	1.7035e-08	1.6618e-08	1.6484e-08	1.44e-08
0.59	1.5348e-08	1.7861e-08	1.798e-08	1.7106e-08	1.7751e-08	1.4309e-08
0.595	1.6107e-08	1.8907e-08	1.8754e-08	1.7372e-08	1.8284e-08	1.5634e-08
0.6	1.6666e-08	1.8241e-08	1.8572e-08	1.7376e-08	1.7525e-08	1.7791e-08
0.605	1.6923e-08	1.7917e-08	1.839e-08	1.8617e-08	1.8216e-08	1.8525e-08
0.61	1.794e-08	1.821e-08	1.8558e-08	1.9284e-08	1.8904e-08	1.8968e-08
0.615	1.8609e-08	1.9067e-08	1.8255e-08	1.8365e-08	1.8015e-08	2.0123e-08
0.62	1.7904e-08	2.0288e-08	1.8615e-08	1.9299e-08	1.7259e-08	1.9131e-08
0.625	1.7181e-08	2.0727e-08	1.9918e-08	2.0724e-08	1.7272e-08	1.6664e-08
0.63	1.746e-08	2.0638e-08	2.0429e-08	1.9725e-08	1.8683e-08	1.6468e-08
0.635	1.7984e-08	2.0376e-08	2.0666e-08	1.976e-08	1.9857e-08	1.7614e-08
0.64	1.7954e-08	1.9395e-08	2.1013e-08	2.0938e-08	1.9158e-08	1.8193e-08
0.645	1.7687e-08	1.877e-08	2.0523e-08	2.0589e-08	2.0402e-08	1.9847e-08
0.65	1.8188e-08	1.9374e-08	1.971e-08	2.0451e-08	2.2637e-08	2.187e-08
0.655	2.1e-08	1.971e-08	1.9733e-08	2.1377e-08	2.1208e-08	2.1685e-08
0.66	2.4352e-08	1.9736e-08	1.9485e-08	2.1618e-08	2.0329e-08	2.051e-08
0.665	2.4923e-08	2.0319e-08	1.966e-08	2.1577e-08	2.2631e-08	2.0711e-08
0.67	2.5072e-08	2.087e-08	2.2033e-08	2.1725e-08	2.3039e-08	2.1372e-08
0.675	2.5625e-08	2.1084e-08	2.3632e-08	2.1579e-08	2.1507e-08	2.1908e-08
0.68	2.38230000000001e-08	2.17140000000001e-08	2.36400000000001e-08	2.15410000000001e-08	2.16220000000001e-08	2.25570000000001e-08
0.685	2.22310000000001e-08	2.28360000000001e-08	2.45340000000001e-08	2.17870000000001e-08	2.26950000000001e-08	2.34940000000001e-08
0.69	2.30900000000001e-08	2.37400000000001e-08	2.49090000000001e-08	2.30260000000001e-08	2.28010000000001e-08	2.40870000000001e-08
0.695	2.36830000000001e-08	2.42000000000001e-08	2.40070000000001e-08	2.35350000000001e-08	2.29570000000001e-08	2.33420000000001e-08
0.7	2.3533e-08	2.4822e-08	2.4696e-08	2.2468e-08	2.4174e-08	2.2917e-08
0.705	2.2548e-08	2.65e-08	2.5408e-08	2.2562e-08	2.6953e-08	2.3914e-08
0.71	2.0662e-08	2.7069e-08	2.4373e-08	2.3643e-08	2.8373e-08	2.4345e-08
0.715	2.024e-08	2.4958e-08	2.3597e-08	2.4832e-08	2.702e-08	2.3953e-08
0.72	2.1775e-08	2.3343e-08	2.2993e-08	2.608e-08	2.5974e-08	2.4782e-08
0.725	2.3546e-08	2.3139e-08	2.2514e-08	2.6431e-08	2.5829e-08	2.4115e-08
0.73	2.4871e-08	2.2302e-08	2.3317e-08	2.6862e-08	2.4658e-08	2.2636e-08
0.735	2.6261e-08	2.1941e-08	2.4233e-08	2.7451e-08	2.3728e-08	2.4872e-08
0.74	2.7544e-08	2.411e-08	2.4492e-08	2.6063e-08	2.5341e-08	2.7393e-08
0.745	2.8256e-08	2.6508e-08	2.4859e-08	2.4591e-08	2.6881e-08	2.7524e-08
0.75	2.7918e-08	2.6446e-08	2.5335e-08	2.5555e-08	2.747e-08	2.9027e-08
0.755	2.6985e-08	2.636e-08	2.6339e-08	2.6827e-08	2.7103e-08	3.1127e-08
0.76	2.6359e-08	2.8202e-08	2.8152e-08	2.7205e-08	2.6259e-08	2.9763e-08
0.765	2.6878e-08	2.8918e-08	2.9404e-08	2.7707e-08	2.6054e-08	2.8303e-08
0.77	2.7962e-08	2.7699e-08	2.8524e-08	2.8832e-08	2.6902e-08	2.9159e-08
0.775	2.8161e-08	2.812e-08	2.8068e-08	2.9655e-08	2.8017e-08	3.0391e-08
0.78	2.8842e-08	2.9212e-08	2.8922e-08	2.8507e-08	2.8468e-08	3.0306e-08
0.785	3.0278e-08	2.8252e-08	2.8148e-08	2.795e-08	2.90169999999999e-08	2.8947e-08
0.79	3.0222e-08	2.8076e-08	2.73809999999999e-08	2.9049e-08	2.986e-08	2.9232e-08
0.795	3.0589e-08	3.0056e-08	2.84759999999999e-08	2.889e-08	3.1334e-08	3.0938e-08
0.8	3.21780000000001e-08	3.17470000000001e-08	2.8726e-08	2.8629e-08	3.2403e-08	3.2292e-08
0.805	3.23200000000001e-08	3.22360000000001e-08	2.74030000000001e-08	3.06080000000001e-08	3.23010000000001e-08	3.28230000000001e-08
0.81	3.29570000000001e-08	3.37110000000001e-08	2.86170000000001e-08	3.24660000000001e-08	3.27380000000001e-08	3.36080000000001e-08
0.815	3.34300000000001e-08	3.55250000000001e-08	3.17780000000001e-08	3.22180000000001e-08	3.32790000000001e-08	3.41740000000002e-08
0.82	3.11920000000001e-08	3.50480000000001e-08	3.29550000000001e-08	3.31670000000001e-08	3.26670000000001e-08	3.39310000000002e-08
0.825	3.0628e-08	3.347e-08	3.40680000000001e-08	3.44010000000001e-08	3.1226e-08	3.36660000000001e-08
0.83	3.2613e-08	3.207e-08	3.5671e-08	3.247e-08	3.0374e-08	3.3522e-08
0.835	3.36e-08	3.2246e-08	3.5036e-08	3.0747e-08	3.1721e-08	3.47419999999999e-08
0.84	3.4693e-08	3.2882e-08	3.518e-08	3.1597e-08	3.3826e-08	3.63999999999999e-08
0.845	3.642e-08	3.186e-08	3.7803e-08	3.2399e-08	3.4729e-08	3.6205e-08
0.85	3.7238e-08	3.2977e-08	3.7325e-08	3.302e-08	3.5365e-08	3.5475e-08
0.855	3.7383e-08	3.6192e-08	3.5558e-08	3.4703e-08	3.6844e-08	3.6874e-08
0.86	3.6783e-08	3.5315e-08	3.63689999999999e-08	3.621e-08	3.7015e-08	3.7165e-08
0.865	3.65889999999999e-08	3.4115e-08	3.5295e-08	3.73769999999999e-08	3.556e-08	3.5657e-08
0.87	3.8326e-08	3.7717e-08	3.31969999999999e-08	3.81459999999999e-08	3.4453e-08	3.6636e-08
0.875	4.09539999999999e-08	3.8911e-08	3.4365e-08	3.8017e-08	3.4879e-08	3.83349999999999e-08
0.88	4.14699999999999e-08	3.7199e-08	3.7286e-08	3.756e-08	3.6847e-08	3.8321e-08
0.885	4.0086e-08	3.8846e-08	3.9661e-08	3.7483e-08	3.70249999999999e-08	3.8709e-08
0.89	3.8626e-08	4.1158e-08	4.1854e-08	3.7895e-08	3.5762e-08	3.9594e-08
0.895	3.21666666666667e-08	4.11833333333333e-08	4.61766666666667e-08	3.77e-08	3.63866666666666e-08	3.81433333333333e-08
0.9	3.09000000000001e-08	4.63199999999999e-08	4.584e-08	4.432e-08	3.07e-08	3.79399999999999e-08
